id,customer_id,first_name,last_name,age,email,phone,city,salary,transaction_id,product,quantity,price,total_amount,transaction_date
1595,CUST01595,Citra,Sari,48,citra.sari1595@email.com,08307316659,Manado,6017794.87,TRX001595,Smartwatch,1,14104323.61,14104323.61,2025-09-13
1596,CUST01596,Hadi,Rahman,62,hadi.rahman1596@email.com,08107128760,Solo,9612285.29,TRX001596,Laptop,3,9342509.7,28027529.1,2025-06-26
1597,CUST01597,Nina,Siregar,22,nina.siregar1597@email.com,08716612967,Manado,9716204.6,TRX001597,Scanner,5,5394012.28,26970061.4,2025-09-17
1598,CUST01598,Nina,Sari,49,nina.sari1598@email.com,08539526575,Solo,7778568.41,TRX001598,Projector,3,10981320.13,32943960.39,2025-06-05
1599,CUST01599,Joko,Nugroho,56,joko.nugroho1599@email.com,08240221302,Tangerang,4416286.46,TRX001599,Monitor,2,11231302.11,22462604.22,2025-07-22
1600,CUST01600,Putri,Kurniawan,55,putri.kurniawan1600@email.com,08962571740,Solo,3961146.02,TRX001600,Keyboard,3,4520096.26,13560288.78,2024-12-05
1601,CUST01601,Dewi,Putri,63,dewi.putri1601@email.com,08827481765,Batam,12686445.66,TRX001601,Webcam,5,2370746.27,11853731.35,2025-05-04
1602,CUST01602,Sari,Siregar,52,sari.siregar1602@email.com,08999428360,Medan,9337478.57,TRX001602,Monitor,5,11124807.34,55624036.7,2025-04-23
1603,CUST01603,Lina,Rahman,32,lina.rahman1603@email.com,08190129979,Makassar,12535607.78,TRX001603,Keyboard,5,8180740.54,40903702.7,2025-05-02
1604,CUST01604,Joko,Nugroho,54,joko.nugroho1604@email.com,08730519124,Bandung,3602147.24,TRX001604,Webcam,1,6287214.94,6287214.94,2025-04-11
1605,CUST01605,Oki,Santoso,40,oki.santoso1605@email.com,08701671235,Makassar,13069410.46,TRX001605,Harddisk,1,3580386.59,3580386.59,2025-07-04
1606,CUST01606,Fajar,Maulana,46,fajar.maulana1606@email.com,08828200517,Jakarta,3213506.89,TRX001606,Camera,2,3295212.93,6590425.86,2025-04-12
1607,CUST01607,Citra,Kusuma,44,citra.kusuma1607@email.com,08759124495,Medan,5893712.87,TRX001607,Harddisk,3,3331663.34,9994990.02,2025-01-04
1608,CUST01608,Tono,Lesmana,49,tono.lesmana1608@email.com,08481000696,Batam,8089557.98,TRX001608,Projector,4,6381161.69,25524646.76,2025-07-26
1609,CUST01609,Joko,Nugroho,18,joko.nugroho1609@email.com,08735924982,Balikpapan,7279842.94,TRX001609,Projector,2,9357323.44,18714646.88,2025-04-01
1610,CUST01610,Budi,Santoso,45,budi.santoso1610@email.com,08711567051,Bogor,7449140.84,TRX001610,Projector,3,9084509.48,27253528.44,2025-06-13
1611,CUST01611,Fajar,Nasution,64,fajar.nasution1611@email.com,08501255431,Cirebon,3101764.63,TRX001611,Projector,5,3734824.97,18674124.85,2025-01-22
1612,CUST01612,Hadi,Oktaviani,29,hadi.oktaviani1612@email.com,08716600689,Palembang,8227015.1,TRX001612,Scanner,1,1924169.34,1924169.34,2025-07-21
1613,CUST01613,Nina,Sari,33,nina.sari1613@email.com,08824968093,Bandung,13433977.03,TRX001613,Laptop,3,5933336.12,17800008.36,2025-06-08
1614,CUST01614,Rina,Rahman,18,rina.rahman1614@email.com,08110593951,Surabaya,13349996.52,TRX001614,Powerbank,1,2946170.43,2946170.43,2025-01-25
1615,CUST01615,Kartika,Putri,58,kartika.putri1615@email.com,08153645935,Malang,14002946.13,TRX001615,Harddisk,4,10116900.44,40467601.76,2025-07-18
1616,CUST01616,Tono,Santoso,62,tono.santoso1616@email.com,08756777429,Medan,7489801.6,TRX001616,Powerbank,5,5570708.56,27853542.8,2025-03-17
1617,CUST01617,Putri,Putri,55,putri.putri1617@email.com,08341265368,Pekanbaru,14336315.8,TRX001617,Camera,4,14443929.12,57775716.48,2024-12-19
1618,CUST01618,Gita,Kurniawan,33,gita.kurniawan1618@email.com,08580230701,Medan,9943338.24,TRX001618,Router,1,6702312.36,6702312.36,2025-08-25
1619,CUST01619,Nina,Gunawan,59,nina.gunawan1619@email.com,08170544266,Bandar Lampung,4734790.9,TRX001619,Camera,5,14890964.02,74454820.1,2025-05-07
1620,CUST01620,Joko,Pratiwi,19,joko.pratiwi1620@email.com,08290071694,Manado,11800062.11,TRX001620,Mouse,1,13751267.99,13751267.99,2025-06-20
1621,CUST01621,Citra,Maulana,25,citra.maulana1621@email.com,08646651775,Solo,6740358.09,TRX001621,Smartwatch,4,2409181.84,9636727.36,2025-05-11
1622,CUST01622,Indra,Hidayat,26,indra.hidayat1622@email.com,08271200086,Makassar,8090036.39,TRX001622,Smartphone,1,3573667.18,3573667.18,2025-04-01
1623,CUST01623,Tono,Pratiwi,38,tono.pratiwi1623@email.com,08914527484,Batam,6939474.66,TRX001623,SSD,2,7825326.2,15650652.4,2025-03-22
1624,CUST01624,Maya,Siregar,39,maya.siregar1624@email.com,08739567078,Bekasi,14363863.01,TRX001624,Keyboard,1,8062777.21,8062777.21,2025-06-15
1625,CUST01625,Putri,Maulana,46,putri.maulana1625@email.com,08447383935,Batam,9096057.63,TRX001625,Headphone,5,10163511.87,50817559.35,2025-03-26
1626,CUST01626,Tono,Jaya,59,tono.jaya1626@email.com,08298216496,Cirebon,10585918.95,TRX001626,Monitor,4,12064080.61,48256322.44,2025-07-26
1627,CUST01627,Eko,Jaya,40,eko.jaya1627@email.com,08930195466,Palembang,14983825.02,TRX001627,Speaker,5,3763455.47,18817277.35,2025-02-19
1628,CUST01628,Maya,Gunawan,31,maya.gunawan1628@email.com,08833844613,Surabaya,13443585.0,TRX001628,SSD,1,1445760.5,1445760.5,2025-01-15
1629,CUST01629,Gita,Irawan,22,gita.irawan1629@email.com,08201484402,Manado,6638400.18,TRX001629,Router,4,9416329.61,37665318.44,2025-08-29
1630,CUST01630,Indra,Nasution,45,indra.nasution1630@email.com,08134548375,Manado,12547229.17,TRX001630,Smartwatch,1,11911260.88,11911260.88,2025-06-27
1631,CUST01631,Maya,Gunawan,60,maya.gunawan1631@email.com,08339381402,Semarang,5343713.17,TRX001631,Tablet,2,583361.58,1166723.16,2024-12-21
1632,CUST01632,Kartika,Pratiwi,45,kartika.pratiwi1632@email.com,08205259090,Makassar,4726895.48,TRX001632,Headphone,4,4614135.22,18456540.88,2025-09-07
1633,CUST01633,Citra,Kurniawan,20,citra.kurniawan1633@email.com,08383537875,Makassar,7953037.54,TRX001633,Drone,1,4669160.0,4669160.0,2025-05-02
1634,CUST01634,Gita,Kurniawan,22,gita.kurniawan1634@email.com,08546660195,Bekasi,10789462.02,TRX001634,Webcam,1,4869898.79,4869898.79,2024-12-28
1635,CUST01635,Rina,Halim,64,rina.halim1635@email.com,08768513763,Medan,12778426.07,TRX001635,Powerbank,5,12283474.83,61417374.15,2025-08-01
1636,CUST01636,Citra,Siregar,56,citra.siregar1636@email.com,08104065175,Pekanbaru,6195455.55,TRX001636,Harddisk,2,2690096.38,5380192.76,2025-05-15
1637,CUST01637,Lina,Wijaya,26,lina.wijaya1637@email.com,08677905892,Bandung,4382888.52,TRX001637,Router,2,9887125.88,19774251.76,2024-11-14
1638,CUST01638,Joko,Nugroho,56,joko.nugroho1638@email.com,08612357399,Pekanbaru,10834040.81,TRX001638,Smartwatch,3,6258017.89,18774053.67,2025-08-29
1639,CUST01639,Citra,Wijaya,48,citra.wijaya1639@email.com,08916350822,Malang,14238261.9,TRX001639,Powerbank,4,9638913.54,38555654.16,2025-04-20
1640,CUST01640,Indra,Rahman,50,indra.rahman1640@email.com,08226398974,Balikpapan,11106784.87,TRX001640,Smartphone,3,555170.95,1665512.85,2024-11-30
1641,CUST01641,Joko,Nugroho,58,joko.nugroho1641@email.com,08809932492,Solo,5911751.31,TRX001641,Keyboard,4,12610796.96,50443187.84,2025-01-14
1642,CUST01642,Eko,Wijaya,26,eko.wijaya1642@email.com,08265493437,Semarang,6008545.68,TRX001642,SSD,5,4371781.95,21858909.75,2025-04-21
1643,CUST01643,Nina,Lesmana,60,nina.lesmana1643@email.com,08151292405,Surabaya,3837026.69,TRX001643,Printer,5,12947026.11,64735130.55,2025-09-30
1644,CUST01644,Rina,Sari,47,rina.sari1644@email.com,08376153404,Palembang,14893949.62,TRX001644,Webcam,2,2876902.54,5753805.08,2024-11-13
1645,CUST01645,Citra,Nasution,36,citra.nasution1645@email.com,08795514490,Bandung,11822618.41,TRX001645,Webcam,4,8938224.76,35752899.04,2025-06-06
1646,CUST01646,Hadi,Nugroho,36,hadi.nugroho1646@email.com,08410803532,Bandar Lampung,14332293.35,TRX001646,SSD,2,4147974.51,8295949.02,2025-07-14
1647,CUST01647,Wati,Sari,20,wati.sari1647@email.com,08599513965,Bekasi,14624834.75,TRX001647,Drone,1,7992635.81,7992635.81,2025-05-23
1648,CUST01648,Indra,Nasution,34,indra.nasution1648@email.com,08973045890,Batam,3146027.91,TRX001648,Microphone,3,14022974.5,42068923.5,2025-07-07
1649,CUST01649,Eko,Gunawan,32,eko.gunawan1649@email.com,08531743219,Palembang,11069450.71,TRX001649,Router,1,2160652.79,2160652.79,2024-12-29
1650,CUST01650,Sari,Oktaviani,63,sari.oktaviani1650@email.com,08961767155,Semarang,8363162.61,TRX001650,Printer,1,5505146.0,5505146.0,2025-06-20
1651,CUST01651,Nina,Kusuma,46,nina.kusuma1651@email.com,08483263946,Bandung,3404641.17,TRX001651,Powerbank,3,10135719.82,30407159.46,2025-07-18
1652,CUST01652,Hadi,Wijaya,49,hadi.wijaya1652@email.com,08985568363,Tangerang,8934604.52,TRX001652,Smartwatch,1,13564351.82,13564351.82,2025-05-22
1653,CUST01653,Rina,Hidayat,39,rina.hidayat1653@email.com,08306540095,Pekanbaru,13252147.3,TRX001653,Headphone,1,6852730.28,6852730.28,2025-09-03
1654,CUST01654,Citra,Nasution,28,citra.nasution1654@email.com,08875536255,Tangerang,10470842.49,TRX001654,Router,1,6245600.81,6245600.81,2024-11-04
1655,CUST01655,Eko,Sari,20,eko.sari1655@email.com,08370780629,Bogor,13964107.19,TRX001655,Speaker,2,909449.22,1818898.44,2024-12-15
1656,CUST01656,Ahmad,Jaya,19,ahmad.jaya1656@email.com,08607232067,Balikpapan,5172626.66,TRX001656,Microphone,2,11002991.17,22005982.34,2025-01-10
1657,CUST01657,Kartika,Lesmana,62,kartika.lesmana1657@email.com,08168842323,Semarang,10148694.17,TRX001657,Mouse,3,14460169.85,43380509.55,2025-02-18
1658,CUST01658,Oki,Lesmana,23,oki.lesmana1658@email.com,08257109712,Batam,10631188.76,TRX001658,Mouse,2,11095861.96,22191723.92,2025-06-06
1659,CUST01659,Wati,Putri,49,wati.putri1659@email.com,08590913541,Medan,8171178.26,TRX001659,Scanner,2,8196876.1,16393752.2,2025-06-15
1660,CUST01660,Joko,Nasution,54,joko.nasution1660@email.com,08899102925,Bandung,10422206.22,TRX001660,Printer,1,14375217.53,14375217.53,2024-12-09
1661,CUST01661,Budi,Lesmana,44,budi.lesmana1661@email.com,08303842184,Surabaya,12291398.91,TRX001661,Router,3,3087111.05,9261333.15,2025-03-25
1662,CUST01662,Budi,Putri,23,budi.putri1662@email.com,08572351243,Jakarta,4073964.09,TRX001662,Powerbank,3,7784459.04,23353377.12,2024-11-06
1663,CUST01663,Joko,Oktaviani,30,joko.oktaviani1663@email.com,08817978299,Yogyakarta,7183687.97,TRX001663,Headphone,5,11508690.06,57543450.3,2025-07-14
1664,CUST01664,Indra,Putri,56,indra.putri1664@email.com,08865991051,Makassar,6830061.59,TRX001664,Scanner,5,5591312.32,27956561.6,2025-06-12
1665,CUST01665,Maya,Pratiwi,33,maya.pratiwi1665@email.com,08542780900,Bandar Lampung,3023753.36,TRX001665,Microphone,4,3740114.45,14960457.8,2025-02-13
1666,CUST01666,Dewi,Kurniawan,33,dewi.kurniawan1666@email.com,08366773047,Surabaya,12737693.69,TRX001666,Laptop,1,9151944.73,9151944.73,2025-06-10
1667,CUST01667,Citra,Rahman,51,citra.rahman1667@email.com,08232992985,Tangerang,3075357.09,TRX001667,Smartwatch,5,11977237.42,59886187.1,2025-09-15
1668,CUST01668,Kartika,Putri,31,kartika.putri1668@email.com,08555312019,Bandar Lampung,8228625.92,TRX001668,Camera,2,4416210.05,8832420.1,2025-10-21
1669,CUST01669,Lina,Purnama,27,lina.purnama1669@email.com,08488766693,Bekasi,11329208.68,TRX001669,Camera,4,3337319.19,13349276.76,2025-09-17
1670,CUST01670,Gita,Pratiwi,29,gita.pratiwi1670@email.com,08510709176,Cirebon,7267970.83,TRX001670,SSD,5,11246629.28,56233146.4,2025-03-12
1671,CUST01671,Nina,Gunawan,47,nina.gunawan1671@email.com,08465965380,Makassar,12550093.02,TRX001671,Projector,4,7063601.64,28254406.56,2025-06-17
1672,CUST01672,Tono,Wijaya,36,tono.wijaya1672@email.com,08170701489,Batam,8297812.95,TRX001672,Keyboard,3,4102411.75,12307235.25,2025-01-17
1673,CUST01673,Oki,Nasution,58,oki.nasution1673@email.com,08815864156,Solo,6655001.12,TRX001673,Speaker,3,14607511.61,43822534.83,2025-03-24
1674,CUST01674,Lina,Nasution,57,lina.nasution1674@email.com,08564081048,Jakarta,8390302.81,TRX001674,Router,2,12813899.18,25627798.36,2025-01-09
1675,CUST01675,Joko,Kusuma,48,joko.kusuma1675@email.com,08186569269,Jakarta,13161589.92,TRX001675,Laptop,4,13600091.37,54400365.48,2025-06-28
1676,CUST01676,Tono,Purnama,42,tono.purnama1676@email.com,08100827009,Tangerang,4639957.34,TRX001676,Tablet,5,4645357.35,23226786.75,2025-07-17
1677,CUST01677,Fajar,Jaya,33,fajar.jaya1677@email.com,08518112736,Medan,7939802.22,TRX001677,Smartwatch,1,10062671.83,10062671.83,2025-07-24
1678,CUST01678,Oki,Rahman,56,oki.rahman1678@email.com,08930007173,Balikpapan,4634784.66,TRX001678,Router,3,6738665.12,20215995.36,2025-06-27
1679,CUST01679,Indra,Purnama,20,indra.purnama1679@email.com,08365154722,Pekanbaru,4140850.66,TRX001679,Smartphone,4,6602268.59,26409074.36,2025-05-03
1680,CUST01680,Gita,Gunawan,30,gita.gunawan1680@email.com,08900666257,Bogor,12231950.46,TRX001680,Webcam,2,510156.68,1020313.36,2025-03-12
1681,CUST01681,Nina,Halim,39,nina.halim1681@email.com,08762222271,Yogyakarta,9089534.61,TRX001681,Mouse,3,12217183.1,36651549.3,2025-09-21
1682,CUST01682,Sari,Maulana,32,sari.maulana1682@email.com,08631959811,Palembang,5061342.45,TRX001682,Projector,5,10370387.9,51851939.5,2025-08-05
1683,CUST01683,Kartika,Maulana,47,kartika.maulana1683@email.com,08426276605,Manado,14952599.97,TRX001683,SSD,4,7658860.1,30635440.4,2025-04-18
1684,CUST01684,Tono,Santoso,26,tono.santoso1684@email.com,08664874267,Batam,4875631.04,TRX001684,Smartwatch,4,7256753.14,29027012.56,2025-04-21
1685,CUST01685,Indra,Halim,40,indra.halim1685@email.com,08828102523,Surabaya,8936948.7,TRX001685,Mouse,2,1189866.17,2379732.34,2025-10-27
1686,CUST01686,Gita,Santoso,58,gita.santoso1686@email.com,08398948086,Yogyakarta,11765654.07,TRX001686,Webcam,3,1281611.28,3844833.84,2025-03-23
1687,CUST01687,Ahmad,Halim,38,ahmad.halim1687@email.com,08213836277,Pekanbaru,14017784.38,TRX001687,Webcam,2,907076.99,1814153.98,2025-03-16
1688,CUST01688,Nina,Kusuma,33,nina.kusuma1688@email.com,08644886790,Surabaya,6072768.93,TRX001688,Harddisk,5,1774196.25,8870981.25,2025-10-09
1689,CUST01689,Dewi,Purnama,61,dewi.purnama1689@email.com,08399398010,Surabaya,3519456.0,TRX001689,Drone,1,12608434.11,12608434.11,2024-11-20
1690,CUST01690,Oki,Gunawan,61,oki.gunawan1690@email.com,08256247557,Bogor,4646943.68,TRX001690,Drone,3,9100805.37,27302416.11,2025-06-09
1691,CUST01691,Budi,Rahman,55,budi.rahman1691@email.com,08761702388,Bandung,6308418.45,TRX001691,Laptop,1,14628823.9,14628823.9,2025-09-30
1692,CUST01692,Budi,Santoso,60,budi.santoso1692@email.com,08781527154,Malang,11027907.16,TRX001692,Harddisk,5,4555407.49,22777037.45,2025-09-02
1693,CUST01693,Wati,Nugroho,28,wati.nugroho1693@email.com,08850289721,Bandar Lampung,4502626.29,TRX001693,Harddisk,2,14715409.81,29430819.62,2024-12-09
1694,CUST01694,Oki,Putri,33,oki.putri1694@email.com,08167818781,Cirebon,13168483.19,TRX001694,Powerbank,3,4485070.56,13455211.68,2025-01-08
1695,CUST01695,Rina,Oktaviani,31,rina.oktaviani1695@email.com,08760550136,Tangerang,9891439.62,TRX001695,Tablet,3,9698181.22,29094543.66,2025-09-24
1696,CUST01696,Indra,Nasution,52,indra.nasution1696@email.com,08807076703,Bekasi,12244074.23,TRX001696,Powerbank,2,14447169.9,28894339.8,2025-04-05
1697,CUST01697,Hadi,Irawan,59,hadi.irawan1697@email.com,08580718368,Tangerang,4192333.3,TRX001697,Keyboard,3,12764856.29,38294568.87,2025-05-29
1698,CUST01698,Wati,Rahman,30,wati.rahman1698@email.com,08578924721,Surabaya,3353766.77,TRX001698,Scanner,4,14592115.7,58368462.8,2025-10-01
1699,CUST01699,Nina,Irawan,24,nina.irawan1699@email.com,08311348644,Denpasar,8879358.63,TRX001699,Monitor,5,10156039.42,50780197.1,2025-10-15
1700,CUST01700,Lina,Sari,31,lina.sari1700@email.com,08382035594,Palembang,7012372.44,TRX001700,Drone,3,11159669.68,33479009.04,2025-02-13
1701,CUST01701,Indra,Halim,24,indra.halim1701@email.com,08218272647,Palembang,7536043.08,TRX001701,Smartphone,3,3737637.49,11212912.47,2025-08-16
1702,CUST01702,Dewi,Irawan,26,dewi.irawan1702@email.com,08802868500,Semarang,10474916.36,TRX001702,Microphone,2,7229861.48,14459722.96,2025-05-26
1703,CUST01703,Eko,Putri,24,eko.putri1703@email.com,08270361860,Bandar Lampung,12287444.51,TRX001703,Tablet,1,3881334.63,3881334.63,2025-06-14
1704,CUST01704,Joko,Nugroho,27,joko.nugroho1704@email.com,08343391770,Bogor,7191114.31,TRX001704,Webcam,1,4653653.21,4653653.21,2024-11-11
1705,CUST01705,Lina,Gunawan,47,lina.gunawan1705@email.com,08187862710,Jakarta,3185530.62,TRX001705,Speaker,1,4664177.1,4664177.1,2025-05-13
1706,CUST01706,Hadi,Irawan,40,hadi.irawan1706@email.com,08765027011,Makassar,8916876.2,TRX001706,Microphone,1,6676873.18,6676873.18,2025-10-08
1707,CUST01707,Citra,Halim,22,citra.halim1707@email.com,08415601042,Yogyakarta,13718306.59,TRX001707,Projector,1,12140149.57,12140149.57,2025-01-13
1708,CUST01708,Dewi,Irawan,38,dewi.irawan1708@email.com,08250969918,Palembang,5724874.64,TRX001708,Scanner,2,6713197.64,13426395.28,2025-01-06
1709,CUST01709,Eko,Hidayat,39,eko.hidayat1709@email.com,08428628510,Denpasar,11646719.85,TRX001709,Drone,2,9946693.02,19893386.04,2025-05-08
1710,CUST01710,Indra,Halim,38,indra.halim1710@email.com,08273188226,Tangerang,8759145.65,TRX001710,Powerbank,5,6131824.12,30659120.6,2025-08-06
1711,CUST01711,Hadi,Lesmana,23,hadi.lesmana1711@email.com,08317027438,Bandar Lampung,6411233.06,TRX001711,Speaker,3,13343412.3,40030236.9,2025-03-19
1712,CUST01712,Indra,Santoso,52,indra.santoso1712@email.com,08552853812,Bandar Lampung,11874859.75,TRX001712,Speaker,4,10292653.75,41170615.0,2025-04-24
1713,CUST01713,Sari,Sari,48,sari.sari1713@email.com,08779902153,Balikpapan,12850592.07,TRX001713,Microphone,4,6013865.05,24055460.2,2025-11-01
1714,CUST01714,Nina,Gunawan,53,nina.gunawan1714@email.com,08300062430,Denpasar,3437650.26,TRX001714,Webcam,3,14693783.6,44081350.8,2025-08-26
1715,CUST01715,Lina,Pratiwi,26,lina.pratiwi1715@email.com,08629704198,Bekasi,9405366.08,TRX001715,Keyboard,4,14095691.22,56382764.88,2024-12-11
1716,CUST01716,Budi,Maulana,53,budi.maulana1716@email.com,08892806986,Makassar,4790957.2,TRX001716,Router,5,1084362.61,5421813.05,2024-11-16
1717,CUST01717,Kartika,Sari,30,kartika.sari1717@email.com,08401289955,Manado,3952768.34,TRX001717,Microphone,2,2584969.79,5169939.58,2024-11-23
1718,CUST01718,Nina,Siregar,40,nina.siregar1718@email.com,08971623391,Bandung,8970611.51,TRX001718,Keyboard,2,12433958.31,24867916.62,2025-07-29
1719,CUST01719,Tono,Nugroho,63,tono.nugroho1719@email.com,08348906853,Cirebon,9486224.49,TRX001719,SSD,2,12282486.03,24564972.06,2025-10-25
1720,CUST01720,Oki,Jaya,21,oki.jaya1720@email.com,08654761440,Pekanbaru,5733797.11,TRX001720,Router,3,4641091.96,13923275.88,2024-12-07
1721,CUST01721,Maya,Hidayat,53,maya.hidayat1721@email.com,08315386306,Palembang,10897738.91,TRX001721,Microphone,3,13651572.26,40954716.78,2024-11-30
1722,CUST01722,Dewi,Pratiwi,38,dewi.pratiwi1722@email.com,08445964937,Cirebon,5733424.42,TRX001722,Mouse,4,13191143.74,52764574.96,2025-02-16
1723,CUST01723,Sari,Wijaya,55,sari.wijaya1723@email.com,08299021692,Surabaya,8317120.83,TRX001723,Smartwatch,5,8333457.59,41667287.95,2025-08-07
1724,CUST01724,Eko,Jaya,52,eko.jaya1724@email.com,08680062864,Medan,13586477.87,TRX001724,Camera,3,2409903.57,7229710.71,2025-04-14
1725,CUST01725,Nina,Hidayat,35,nina.hidayat1725@email.com,08973977864,Palembang,8177462.14,TRX001725,Router,2,11077651.1,22155302.2,2025-05-16
1726,CUST01726,Rina,Purnama,24,rina.purnama1726@email.com,08667758633,Denpasar,14058732.18,TRX001726,Smartwatch,4,10592071.33,42368285.32,2025-11-03
1727,CUST01727,Sari,Purnama,21,sari.purnama1727@email.com,08943675457,Bandar Lampung,8582841.99,TRX001727,Powerbank,1,12538031.99,12538031.99,2025-05-27
1728,CUST01728,Nina,Gunawan,54,nina.gunawan1728@email.com,08613859204,Denpasar,7645426.65,TRX001728,Projector,3,7787743.3,23363229.9,2025-09-15
1729,CUST01729,Dewi,Irawan,30,dewi.irawan1729@email.com,08211635303,Denpasar,8260230.31,TRX001729,Scanner,3,8408986.73,25226960.19,2025-05-28
1730,CUST01730,Putri,Oktaviani,32,putri.oktaviani1730@email.com,08793248921,Balikpapan,6946125.97,TRX001730,Scanner,5,7800232.84,39001164.2,2024-12-04
1731,CUST01731,Fajar,Santoso,60,fajar.santoso1731@email.com,08961439278,Bekasi,5365803.97,TRX001731,Monitor,1,905848.41,905848.41,2024-11-13
1732,CUST01732,Joko,Putri,33,joko.putri1732@email.com,08205444773,Denpasar,10352565.58,TRX001732,Projector,3,6754973.49,20264920.47,2025-07-29
1733,CUST01733,Hadi,Halim,22,hadi.halim1733@email.com,08775609557,Cirebon,12934916.15,TRX001733,SSD,2,8704093.05,17408186.1,2025-03-17
1734,CUST01734,Joko,Halim,59,joko.halim1734@email.com,08436400639,Manado,13315230.86,TRX001734,Keyboard,2,9629842.86,19259685.72,2025-03-24
1735,CUST01735,Dewi,Purnama,37,dewi.purnama1735@email.com,08959115536,Semarang,11941089.15,TRX001735,Powerbank,1,13812629.28,13812629.28,2025-07-20
1736,CUST01736,Dewi,Purnama,45,dewi.purnama1736@email.com,08230467948,Pekanbaru,5699995.7,TRX001736,Laptop,2,13577274.74,27154549.48,2025-06-04
1737,CUST01737,Indra,Maulana,59,indra.maulana1737@email.com,08646652937,Bandung,3483942.43,TRX001737,Smartphone,2,1933550.73,3867101.46,2025-07-09
1738,CUST01738,Gita,Santoso,21,gita.santoso1738@email.com,08431071249,Balikpapan,13393033.25,TRX001738,Tablet,3,4524279.78,13572839.34,2025-09-14
1739,CUST01739,Nina,Putri,34,nina.putri1739@email.com,08466718108,Tangerang,10781443.66,TRX001739,Speaker,3,5484667.06,16454001.18,2025-04-14
1740,CUST01740,Budi,Kurniawan,52,budi.kurniawan1740@email.com,08585598626,Medan,11065024.04,TRX001740,Drone,3,2677821.46,8033464.38,2025-10-01
1741,CUST01741,Ahmad,Santoso,65,ahmad.santoso1741@email.com,08360213856,Bandung,13733503.69,TRX001741,Monitor,2,14445269.83,28890539.66,2024-12-28
1742,CUST01742,Fajar,Hidayat,35,fajar.hidayat1742@email.com,08593172186,Bogor,11825199.28,TRX001742,Smartphone,5,7546156.59,37730782.95,2025-06-24
1743,CUST01743,Joko,Lesmana,37,joko.lesmana1743@email.com,08799481006,Makassar,10967671.55,TRX001743,Keyboard,1,3551010.45,3551010.45,2025-03-09
1744,CUST01744,Indra,Putri,53,indra.putri1744@email.com,08526373916,Denpasar,9995229.36,TRX001744,Tablet,5,1066159.31,5330796.55,2025-09-03
1745,CUST01745,Oki,Wijaya,43,oki.wijaya1745@email.com,08233893475,Bandar Lampung,6312772.79,TRX001745,Microphone,2,14223298.34,28446596.68,2025-03-28
1746,CUST01746,Gita,Oktaviani,28,gita.oktaviani1746@email.com,08134356284,Cirebon,5120269.6,TRX001746,Drone,4,920289.88,3681159.52,2025-01-30
1747,CUST01747,Kartika,Kurniawan,55,kartika.kurniawan1747@email.com,08254609146,Makassar,3381469.91,TRX001747,SSD,4,7344338.54,29377354.16,2025-05-08
1748,CUST01748,Putri,Santoso,31,putri.santoso1748@email.com,08663888255,Cirebon,8548547.79,TRX001748,Scanner,3,13970859.41,41912578.23,2025-04-25
1749,CUST01749,Joko,Kusuma,18,joko.kusuma1749@email.com,08296540595,Bekasi,5845417.28,TRX001749,Headphone,2,7599170.32,15198340.64,2025-06-05
1750,CUST01750,Eko,Nasution,55,eko.nasution1750@email.com,08457480725,Bogor,4786643.3,TRX001750,Scanner,1,9788599.96,9788599.96,2025-04-15
1751,CUST01751,Lina,Kurniawan,30,lina.kurniawan1751@email.com,08608727695,Tangerang,5450246.27,TRX001751,Camera,5,8602769.06,43013845.3,2025-08-16
1752,CUST01752,Nina,Wijaya,23,nina.wijaya1752@email.com,08524600252,Makassar,8338566.3,TRX001752,Tablet,3,6935903.42,20807710.26,2025-05-31
1753,CUST01753,Citra,Siregar,24,citra.siregar1753@email.com,08421409445,Denpasar,3256385.98,TRX001753,Microphone,1,3319902.08,3319902.08,2024-11-30
1754,CUST01754,Citra,Kusuma,60,citra.kusuma1754@email.com,08446431941,Makassar,9071345.98,TRX001754,Microphone,3,8551889.42,25655668.26,2025-06-16
1755,CUST01755,Lina,Santoso,49,lina.santoso1755@email.com,08792666705,Bandung,3552730.21,TRX001755,Laptop,5,7509779.73,37548898.65,2025-09-05
1756,CUST01756,Lina,Santoso,40,lina.santoso1756@email.com,08752199508,Jakarta,7689879.53,TRX001756,Laptop,5,1678121.11,8390605.55,2025-05-28
1757,CUST01757,Wati,Hidayat,34,wati.hidayat1757@email.com,08412274200,Palembang,11062263.8,TRX001757,Headphone,1,4825145.93,4825145.93,2025-08-26
1758,CUST01758,Gita,Jaya,21,gita.jaya1758@email.com,08135286211,Jakarta,7294128.3,TRX001758,Laptop,1,4990191.02,4990191.02,2025-04-16
1759,CUST01759,Oki,Santoso,56,oki.santoso1759@email.com,08443553220,Batam,6394628.0,TRX001759,Headphone,5,11438649.24,57193246.2,2025-06-12
1760,CUST01760,Nina,Pratiwi,30,nina.pratiwi1760@email.com,08895809981,Yogyakarta,8676594.94,TRX001760,Mouse,4,10410097.43,41640389.72,2024-11-15
1761,CUST01761,Tono,Purnama,43,tono.purnama1761@email.com,08362447852,Malang,11631902.9,TRX001761,Projector,2,3495118.15,6990236.3,2025-03-03
1762,CUST01762,Putri,Lesmana,56,putri.lesmana1762@email.com,08135824514,Malang,10575288.23,TRX001762,Laptop,1,14642988.64,14642988.64,2025-03-26
